I,Q
0.56896052,0.30605787
0.27990118,-0.03724761
-0.04213428,-0.38016874
-0.35922742,-0.67222211
-0.63800997,-0.86926538
-0.85577965,-0.93849180
-0.99677597,-0.87177628
-1.05706893,-0.67318457
-1.04760408,-0.37290619
-0.98523879,-0.01496689
-0.89105013,0.34738608
-0.78655754,0.65975289
-0.69042239,0.87492264
-0.61803294,0.96209325
-0.57419263,0.90368519
-0.55759877,0.71225186
-0.56633018,0.41443803
-0.59340627,0.05488367
-0.63065889,-0.31255392
-0.67046757,-0.63305091
-0.70697782,-0.85915994
-0.73857441,-0.95986025
-0.75950197,-0.91917185
-0.77410935,-0.74229042
-0.78125427,-0.45844939
-0.78183973,-0.11024024
-0.77638421,0.25116377
-0.76488079,0.57381885
-0.74704100,0.81268343
-0.72475236,0.93788755
-0.69444597,0.93054020
-0.66247052,0.79885088
-0.63055156,0.56177711
-0.60389175,0.25328007
-0.58854602,-0.08537846
-0.59027486,-0.41217840
-0.61315285,-0.69057645
-0.65629133,-0.89254590
-0.72110590,-1.00775706
-0.79607975,-1.03987929
-0.87190861,-1.00062922
-0.93436346,-0.91255303
-0.96807950,-0.80255594
-0.95888893,-0.69704607
-0.89625213,-0.61758585
-0.77344866,-0.57964642
-0.59518527,-0.58484625
-0.37366288,-0.62546958
-0.12354565,-0.69051516
0.13354519,-0.76228320
0.37346310,-0.82160689
0.57249221,-0.85108335
0.71031600,-0.83769826
0.77448433,-0.77639904
0.75388898,-0.66233573
0.65432764,-0.50514752
0.48336918,-0.31282345
0.25731359,-0.09819358
-0.00283939,0.12488491
-0.27395020,0.34317900
-0.53336279,0.54524653
-0.76314528,0.72393450
-0.94353485,0.87020327
-1.06873468,0.97710596
-1.13231709,1.04357906
-1.13502687,1.06771390
-1.08185043,1.04838159
-0.98071853,0.98527825
-0.84117518,0.87930985
-0.67130713,0.73127694
-0.48519931,0.54870323
-0.28764722,0.34190157
-0.08879846,0.11963836
0.10408404,-0.10516902
0.28455233,-0.31842393
0.44685715,-0.50635130
0.58596780,-0.65723862
0.69970100,-0.76119982
0.78289580,-0.81768534
0.83222282,-0.83178156
0.85092745,-0.80968329
0.84279698,-0.76385844
0.81391719,-0.70933039
0.77212755,-0.66136370
0.72612954,-0.63298066
0.68243604,-0.63463600
0.65038106,-0.66639429
0.63672704,-0.72158650
0.64064512,-0.79153745
0.65979072,-0.86078642
0.68886071,-0.91129719
0.72062382,-0.92529030
0.74734151,-0.88819770
0.76425770,-0.78935965
0.76274616,-0.63008894
0.74615272,-0.42011738
0.71539891,-0.17284058
0.67693071,0.09004409
0.63970369,0.34298335
0.61348417,0.55971341
0.60682746,0.71659288
0.62702268,0.79373388
0.67026406,0.78354754
0.73569427,0.68770497
0.81081305,0.51290751
0.88098856,0.27602882
0.92959938,0.00011070
0.94061870,-0.28844917
0.90129832,-0.56304882
0.80257280,-0.80186511
0.64681118,-0.98213653
0.44394382,-1.09673438
0.20640865,-1.14010271
-0.04644302,-1.11620932
-0.29289922,-1.03527952
-0.51195337,-0.91167435
-0.68632172,-0.76134238
-0.80684793,-0.60118243
-0.86784507,-0.44068494
-0.87179015,-0.28486881
-0.83273613,-0.13816289
-0.76801598,0.00127601
-0.69724843,0.13823864
-0.63907381,0.27843455
-0.60807127,0.42621225
-0.61043100,0.58438805
-0.65088939,0.74448483
-0.71782069,0.90103660
-0.79920533,1.03743252
-0.87658142,1.13599253
-0.92994471,1.17873478
-0.94100585,1.15056227
-0.89622072,1.04243145
-0.79105127,0.85202498
-0.62298408,0.59146612
-0.40644168,0.28303281
-0.15688045,-0.04671796
0.10303819,-0.36375862
0.34819749,-0.63267315
0.55415297,-0.82142573
0.70011236,-0.90605501
0.76943740,-0.87264525
0.75740547,-0.72596455
0.66739694,-0.48562483
0.50607806,-0.18013048
0.28829365,0.15050536
0.03324574,0.46183205
-0.23769198,0.71099668
-0.50313647,0.86281424
-0.74164701,0.89689641
-0.94140777,0.80498610
-1.08624522,0.59658060
-1.17071678,0.30200122
-1.19167706,-0.03755448
-1.14980113,-0.37381779
-1.04910091,-0.65835107
-0.89647645,-0.84961908
-0.69943202,-0.92109612
-0.47198278,-0.85942006
-0.23000331,-0.67057903
0.01351658,-0.38324305
0.24284146,-0.03878362
0.44222957,0.31280673
0.59700617,0.62025224
0.69482501,0.83856660
0.72505035,0.93764016
0.68818706,0.89870753
0.58183004,0.73129238
0.41566544,0.45759708
0.20271510,0.11716882
-0.03985692,-0.24092043
-0.29239527,-0.56534901
-0.53474257,-0.81007976
-0.74638356,-0.94292214
-0.91450293,-0.94407315
-1.03102329,-0.81260951
-1.08900266,-0.57007423
-1.08886902,-0.25076087
-1.03583712,0.10202414
-0.93867865,0.44282739
-0.80814012,0.73100781
-0.65335447,0.93476089
-0.48656451,1.04341070
-0.31771851,1.05406327
-0.14966176,0.98517003
0.01546296,0.86458163
0.17735833,0.72608892
0.33640055,0.60326963
0.49233224,0.52360702
0.64117825,0.50577351
0.78276341,0.54869556
0.90569989,0.64610922
1.00263917,0.77387897
1.06305363,0.90237165
1.07672353,0.99983502
1.03556401,1.03799357
0.93541023,0.99700643
0.77936665,0.86706490
0.57032255,0.65613215
0.32576532,0.38494982
0.06211375,0.08003902
-0.19865988,-0.22426222
-0.43324826,-0.49270672
-0.61964751,-0.69415706
-0.73977528,-0.80587996
-0.78361821,-0.81458428
-0.74454127,-0.72387568
-0.62420804,-0.54936623
-0.43645328,-0.31219802
-0.19960385,-0.04196161
0.06386185,0.22911906
0.33002782,0.47010933
0.57631161,0.65479042
0.78197661,0.76227136
0.93609826,0.78669086
1.03409387,0.72266222
1.07331634,0.57931226
1.05836132,0.37047406
0.99762112,0.11467617
0.90142531,-0.16688457
0.78017956,-0.45222182
0.64089433,-0.71822196
0.49446817,-0.95016811
0.34053774,-1.12784361
0.18260917,-1.24100948
0.02065003,-1.28164287
-0.14575092,-1.24631653
-0.31605389,-1.13659299
-0.48763494,-0.95928275
-0.65702422,-0.72836420
-0.81363962,-0.45630147
-0.94474084,-0.16796653
-1.04095897,0.11558936
-1.09164823,0.37075924
-1.08847906,0.57556191
-1.02694795,0.71200246
-0.90746787,0.76821406
-0.73392342,0.74197434
-0.52172073,0.63319679
-0.28203649,0.45854652
-0.03511192,0.23544370
0.19988902,-0.01171462
0.40486619,-0.25617196
0.56447499,-0.47178187
0.66739393,-0.63584563
0.70512577,-0.72951420
0.68043662,-0.74550832
0.59218941,-0.68433299
0.44942857,-0.54956506
0.26219379,-0.35293529
0.04255721,-0.11078220
-0.19611605,0.15778465
-0.43971780,0.43265768
-0.67187171,0.69615699
-0.88255816,0.92588419
-1.05370237,1.11033192
-1.17455833,1.23463456
-1.23425588,1.28930227
-1.22482019,1.26874570
-1.14242665,1.17178744
-0.98860524,1.00222376
-0.77304929,0.76740107
-0.50771277,0.48673482
-0.21065400,0.17661868
0.09104723,-0.13577231
0.36981527,-0.42260022
0.59864711,-0.65604484
0.75439189,-0.81145805
0.82084842,-0.87069398
0.79311665,-0.82704442
0.67273929,-0.67911855
0.47203110,-0.44649936
0.21695022,-0.15412849
-0.06190598,0.16198167
-0.33113735,0.46085149
-0.55872269,0.70185770
-0.71801756,0.85048038
-0.78906282,0.88168226
-0.76678445,0.79216637
-0.65714511,0.58745994
-0.47179093,0.29608670
-0.23197126,-0.04193992
0.03654462,-0.37862280
0.30699624,-0.66486922
0.55498731,-0.85782230
0.75926785,-0.92942461
0.90965137,-0.86509919
1.00324994,-0.67039221
1.03965455,-0.37456528
1.02585765,-0.02060316
0.97257731,0.33916301
0.89239213,0.65091778
0.79808796,0.86757280
0.70336207,0.95411480
0.61592742,0.90105513
0.54163725,0.71182851
0.48889760,0.41648385
0.46258457,0.05912677
0.46594646,-0.30689497
0.50033072,-0.62712378
0.56465754,-0.85424131
0.65668606,-0.95707278
0.76625378,-0.91921733
0.87943381,-0.74526222
0.98328698,-0.46377340
1.06079418,-0.11676779
1.09465246,0.24492122
1.06972508,0.56935711
0.97573237,0.81114557
0.81164747,0.93975928
0.57917207,0.93547797
0.29816329,0.80569592
-0.00899746,0.56877010
-0.31146288,0.25844544
-0.57553315,-0.08375262
-0.76924247,-0.41506924
-0.86717271,-0.69787804
-0.85279383,-0.90678913
-0.72970224,-1.02363882
-0.50785005,-1.05327519
-0.21716944,-1.00741225
0.10406234,-0.90960763
0.41238045,-0.78868675
0.66521235,-0.67355975
0.82704140,-0.58837215
0.87661713,-0.55067581
0.80432304,-0.56312074
0.61778643,-0.61758716
0.34492950,-0.70111172
0.02406633,-0.79267435
-0.29972176,-0.86894910
-0.58112359,-0.90830383
-0.78112130,-0.89431376
-0.87058415,-0.81632815
-0.84223693,-0.67679717
-0.69716874,-0.48659387
-0.45846020,-0.25905390
-0.15948764,-0.01365218
0.15917263,0.22888745
0.45553898,0.44950358
0.69189600,0.63320222
0.83759518,0.77255177
0.87840578,0.86206578
0.81341048,0.90216675
0.65000646,0.90233786
0.40786582,0.87318500
0.11368090,0.82643226
-0.20265177,0.77314695
-0.51172305,0.72238595
-0.78959741,0.67849730
-1.01164502,0.64715036
-1.16842227,0.63133433
-1.25097031,0.62772382
-1.25846323,0.63376513
-1.19519072,0.64659320
-1.06931135,0.66365113
-0.89171010,0.68299504
-0.67319007,0.70520363
-0.43215286,0.72692727
-0.17937237,0.74488338
0.06757073,0.75987986
0.29305452,0.77043199
0.48217715,0.77473605
0.62167909,0.77097731
0.70105383,0.75783972
0.71563255,0.73317279
0.66139874,0.70069853
0.53998405,0.66592296
0.36308139,0.63169729
0.14559185,0.60393862
-0.09381686,0.58885628
-0.33465167,0.59183184
-0.55686880,0.61620712
-0.74508871,0.66412573
-0.88229223,0.72961192
-0.96601774,0.80274806
-0.99413851,0.87449001
-0.97283744,0.93155908
-0.91351186,0.95998672
-0.83092238,0.94707198
-0.74096097,0.88340415
-0.65646884,0.76656765
-0.59149383,0.59411394
-0.55559521,0.37888535
-0.54893679,0.13384369
-0.56876960,-0.12090830
-0.60851888,-0.36211882
-0.65929174,-0.56602892
-0.71158779,-0.71124822
-0.75498403,-0.78339672
-0.78557545,-0.76900504
-0.80232528,-0.67167035
-0.80283710,-0.49754672
-0.78917239,-0.26280753
-0.76518036,0.01014954
-0.73557557,0.29538518
-0.70504159,0.56654049
-0.67945365,0.80188004
-0.65928144,0.97868842
-0.64386889,1.08996000
-0.63596383,1.13041443
-0.63581578,1.10444783
-0.64338468,1.02278355
-0.65850205,0.90020396
-0.68083711,0.75283482
-0.71158416,0.59737281
-0.74480875,0.44059426
-0.78188426,0.29283743
-0.81644430,0.15296625
-0.84267800,0.01753878
-0.85372542,-0.11932507
-0.84231140,-0.26360813
-0.80164053,-0.41897585
-0.72450990,-0.58668063
-0.61259534,-0.75817395
-0.46240931,-0.91938819
-0.28048032,-1.05621137
-0.07494720,-1.15046466
0.14313233,-1.18473958
0.36081934,-1.14558526
0.56461886,-1.02642630
0.73998128,-0.83160584
0.88089344,-0.56900706
0.97604683,-0.26432710
1.02415240,0.05572771
1.02563644,0.35840753
0.98406765,0.61094407
0.90530049,0.78493554
0.79642196,0.86036674
0.66661526,0.83057012
0.51800139,0.69759612
0.35992094,0.47638626
0.19402152,0.19715468
0.02284760,-0.10434752
-0.15147536,-0.38952852
-0.32648566,-0.62200684
-0.49865602,-0.77237883
-0.66093762,-0.82010690
-0.81083907,-0.76204281
-0.93580509,-0.60860677
-1.02862234,-0.37815299
-1.08009633,-0.10031400
-1.08220507,0.18991029
-1.02943775,0.45669115
-0.92003888,0.66782254
-0.75887424,0.79656751
-0.54961654,0.83255753
-0.30944499,0.76815358
-0.05349756,0.61293106
0.19818682,0.38375263
0.42443848,0.10409257
0.60511771,-0.19906712
0.72332891,-0.49838338
0.76932399,-0.77085756
0.73369857,-0.99168077
0.62297920,-1.15038289
0.44475644,-1.23656148
0.21504163,-1.24799945
-0.04538158,-1.18803392
-0.31327873,-1.06451933
-0.56557869,-0.88867530
-0.78000107,-0.67591142
-0.94546509,-0.43660626
-1.04866572,-0.19018424
-1.08934202,0.05026179
-1.07149296,0.27018176
-1.00397422,0.45602681
-0.89859632,0.59589389
-0.76797885,0.68028434
-0.62160157,0.70483925
-0.47251268,0.66281258
-0.32162956,0.56045266
-0.17247314,0.40243173
-0.02361712,0.19991072
0.12798586,-0.03213460
0.28520767,-0.27616653
0.44891820,-0.51371006
0.61458626,-0.72521908
0.77767872,-0.89797932
0.92939940,-1.02313156
1.05339708,-1.09219161
1.13389502,-1.10352556
1.15628275,-1.06009232
1.10980458,-0.96858198
0.98995758,-0.83819630
0.80208232,-0.67736703
0.55368429,-0.49868300
0.26862590,-0.31354627
-0.02950595,-0.12725467
-0.31194281,0.05488367
-0.55013240,0.22913878
-0.71937717,0.39274722
-0.80210411,0.54320825
-0.78835365,0.67960003
-0.68524438,0.79394709
-0.50191325,0.88604445
-0.26267540,0.94902901
0.00405521,0.97831844
0.26734940,0.97044919
0.49746584,0.92376585
0.66923613,0.83888647
0.76661614,0.71692029
0.77806114,0.56545290
0.70127656,0.39367422
0.54683458,0.20733294
0.33030899,0.01423382
0.07193832,-0.17825613
-0.20584265,-0.36354850
-0.48072123,-0.53590565
-0.73432391,-0.68835277
-0.94525607,-0.81856891
-1.10465945,-0.92422096
-1.20166378,-0.99845685
-1.23159253,-1.03624124
-1.19377812,-1.03290360
-1.09126270,-0.98489954
-0.93055534,-0.89073551
-0.71953671,-0.75379032
-0.47556716,-0.57677371
-0.21035678,-0.36629611
0.05583029,-0.13684305
0.30344627,0.09644981
0.51311411,0.31745580
0.66732371,0.51098507
0.75228282,0.66476262
0.75775314,0.76920202
0.68462303,0.82678940
0.54125991,0.83753504
0.33899574,0.81311213
0.09721403,0.76704684
-0.16059162,0.71450237
-0.40954257,0.66986910
-0.62646431,0.64447250
-0.79482480,0.64284987
-0.89893270,0.66793402
-0.94029678,0.71663542
-0.92313974,0.77639903
-0.86165324,0.83314906
-0.77576809,0.87165138
-0.68787373,0.87795466
-0.61905515,0.84158788
-0.58352274,0.75909145
-0.59396661,0.62652406
-0.64503414,0.45417502
-0.72797804,0.25083604
-0.82386322,0.03053217
-0.90847476,-0.19132250
-0.95636649,-0.39989519
-0.94533696,-0.58264410
-0.86252079,-0.73245218
-0.70133998,-0.83993329
-0.46742014,-0.90822362
-0.18257674,-0.93765253
0.12371268,-0.93317788
0.41636325,-0.90147775
0.65971236,-0.85002381
0.82281622,-0.78636533
0.88609100,-0.71962052
0.83848690,-0.65411605
0.68330649,-0.59375384
0.44183651,-0.54639075
0.14431584,-0.51751511
-0.17264773,-0.51179341
-0.47153984,-0.53242450
-0.71948426,-0.58030099
-0.89105825,-0.65506817
-0.97766510,-0.74826595
-0.98429218,-0.84746890
-0.92406757,-0.94105146
-0.82139088,-1.01311073
-0.70549266,-1.04719296
-0.60522750,-1.02860526
-0.54404689,-0.94692398
-0.53790698,-0.79636978
-0.58672428,-0.58365803
-0.67842558,-0.32426845
-0.79505121,-0.03745318
-0.91003105,0.24951004
-0.99471703,0.50634066
-1.02335996,0.70364662
-0.97763480,0.81707357
-0.84805606,0.83300968
-0.64179550,0.74518505
-0.37798363,0.56033324
-0.08114127,0.30204292
0.21631764,0.00219827
0.48059189,-0.30105312
0.68124984,-0.56831710
0.79544269,-0.76431012
0.80904279,-0.86467913
0.72434311,-0.85348739
0.55549260,-0.72945617
0.32235142,-0.51007621
0.05367623,-0.22303308
-0.21854420,0.09602827
-0.46300034,0.40880524
-0.65260901,0.67996006
-0.76534274,0.88411054
-0.79419334,1.00127859
-0.73286392,1.03354185
-0.58998925,0.98990987
-0.37940947,0.89220710
-0.12012918,0.76905437
0.16583778,0.65075612
0.45553991,0.56401854
0.72496310,0.52929411
0.95874102,0.55146172
1.13638069,0.62302339
1.24777563,0.72942594
1.28539121,0.84576408
1.24651870,0.94304773
1.13350260,0.99326503
0.95382874,0.97432488
0.72190698,0.87598815
0.45031241,0.69609050
0.16370403,0.44534052
-0.11733746,0.15005807
-0.36981527,-0.15744748
-0.57235688,-0.44162563
-0.70744192,-0.66885003
-0.76344807,-0.81225926
-0.73812707,-0.85744714
-0.63319679,-0.79631957
-0.45854652,-0.64214902
-0.23544370,-0.41313715
0.01171462,-0.13750312
0.25617196,0.15267777
0.47178187,0.42607419
0.63584563,0.65634382
0.73336147,0.82346866
0.75027431,0.92177749
0.68889353,0.95578496
0.55277008,0.93449058
0.35387925,0.87502024
0.10903410,0.79742088
-0.16204715,0.72121756
-0.43864674,0.66236176
-0.70261422,0.63294178
-0.93133821,0.63180933
-1.11342232,0.65951232
-1.23443240,0.70469056
-1.28555393,0.75433862
-1.26197956,0.79421441
-1.16325037,0.81109956
-0.99365085,0.79463455
-0.76450719,0.73657103
-0.48818272,0.63739888
-0.18222602,0.50173600
0.12711428,0.33322990
0.41272085,0.13978158
0.64711595,-0.06934366
0.80551885,-0.28429205
0.86918056,-0.49511426
0.83043025,-0.69006212
0.68675398,-0.86391299
0.45669874,-1.00316132
0.16450119,-1.10095910
-0.15401540,-1.14923552
-0.45746424,-1.14137210
-0.70426841,-1.07325582
-0.85858586,-0.94446679
-0.89781215,-0.76127355
-0.81068771,-0.52903094
-0.60388091,-0.26704576
-0.30595355,0.00696605
0.04198678,0.27016006
0.38994564,0.49877968
0.68629961,0.67090779
0.88565048,0.76927971
0.95796207,0.78178356
0.88774343,0.70926780
0.68100722,0.56166827
0.36890624,0.35288421
-0.00251920,0.10503615
-0.37725480,-0.15630820
-0.69789758,-0.40547877
-0.91464185,-0.62003270
-0.99514247,-0.78163199
-0.92390779,-0.88408324
-0.70895343,-0.92959729
-0.38472980,-0.92377604
-0.00094396,-0.88004459
0.38327287,-0.81517947
0.70865539,-0.74641765
0.92513086,-0.68870221
0.99775243,-0.65057345
0.92009587,-0.63905995
0.70098797,-0.65503962
0.37705263,-0.68960197
-0.00122914,-0.73177550
-0.37567239,-0.76861777
-0.68954429,-0.78733055
-0.89631635,-0.77711932
-0.96855048,-0.72860491
-0.89373456,-0.64069207
-0.68981335,-0.51622772
-0.38769765,-0.35715224
-0.03399534,-0.16992625
0.31837864,0.03721216
0.61834511,0.25492833
0.82417925,0.47322962
0.91118804,0.67973989
0.86662446,0.86595403
0.70481035,1.02296755
0.44989224,1.13743725
0.13949640,1.19848292
-0.18316883,1.19689590
-0.47562468,1.12660778
-0.70178338,0.98627825
-0.83423987,0.77876479
-0.86274941,0.52024537
-0.79009468,0.22536202
-0.62614092,-0.07910109
-0.39114856,-0.36472776
-0.11031700,-0.60266007
0.18973611,-0.76721477
0.48393241,-0.83948871
0.75270093,-0.81230662
0.97472786,-0.68385777
1.14193113,-0.47294499
1.24424089,-0.20295136
1.27725561,0.09270146
1.23979229,0.37659580
1.13368519,0.61218726
0.96398087,0.76872779
0.73750170,0.82358714
0.46956936,0.77344758
0.17988404,0.62059902
-0.11219151,0.38686469
-0.38259787,0.10258084
-0.60652774,-0.19563333
-0.76116907,-0.46981022
-0.82881869,-0.68561623
-0.79794468,-0.81473907
-0.67167858,-0.84621128
-0.46454806,-0.77297892
-0.19765934,-0.60632500
0.09722445,-0.36561904
0.38322782,-0.07712057
0.62305675,0.22973539
0.78411335,0.52605736
0.84133492,0.78476770
0.78703324,0.98908008
0.62843234,1.12931563
0.38310083,1.19863804
0.08279762,1.19846122
-0.23265454,1.13515224
-0.52083368,1.01841207
-0.74263927,0.85972287
-0.86969960,0.67301368
-0.88030743,0.46761334
-0.77655833,0.25215516
-0.56963053,0.03875600
-0.28590820,-0.16325768
0.03902540,-0.34555474
0.36575599,-0.50107924
0.65684738,-0.62450248
0.88026327,-0.71085714
1.01962528,-0.76433771
1.07203056,-0.78377622
1.04370771,-0.77734711
0.95413825,-0.75370430
0.83035679,-0.72287499
0.70212078,-0.69489298
0.59682764,-0.67828753
0.53692454,-0.68059856
0.53047890,-0.70113120
0.57406982,-0.73483535
0.65762017,-0.77686264
0.76047242,-0.81723821
0.85697177,-0.84421074
0.92089136,-0.84602502
0.92989283,-0.81276013
0.87122626,-0.73985964
0.73595264,-0.62305089
0.53462811,-0.46315020
0.28162677,-0.27012049
0.00096913,-0.05587450
-0.27925672,0.16532347
-0.53116828,0.37864179
-0.73129819,0.57044187
-0.86215196,0.73167630
-0.92061239,0.85269059
-0.91417725,0.92800919
-0.85551703,0.96054868
-0.76610288,0.95479704
-0.67064054,0.91780991
-0.59292885,0.85818191
-0.55187258,0.78509570
-0.55635716,0.70564627
-0.61161846,0.63260668
-0.70410313,0.56928474
-0.81760097,0.52409663
-0.92776362,0.50205215
-1.00792086,0.50639097
-1.03348709,0.53821156
-0.98620484,0.59604263
-0.85948176,0.67352411
