I,Q
0.08509058,0.11326267
0.43093161,0.12532915
0.72695908,0.13117045
0.93877527,0.12633414
0.99848138,0.06866315
0.94817834,-0.00052310
0.78584716,-0.06781127
0.52167467,-0.16891938
0.18767595,-0.26488172
-0.19035951,-0.29223708
-0.51248854,-0.30819262
-0.80852801,-0.26159094
-0.97533443,-0.15080497
-1.09309281,0.06609170
-1.04732834,0.27751278
-0.95091223,0.52481910
-0.73560492,0.78567571
-0.51853731,0.98603155
-0.29252713,1.09320550
-0.06423590,1.13258094
0.13233425,1.05216481
0.26115124,0.84040421
0.31061297,0.53860192
0.31335104,0.16584423
0.27417637,-0.22662342
0.18941718,-0.58025472
0.08169206,-0.85841489
-0.00601002,-1.04530698
-0.07214374,-1.07247966
-0.11773357,-0.96688479
-0.14710024,-0.70733818
-0.16467318,-0.36724946
-0.15748853,0.01933154
-0.12371746,0.42602866
-0.09627768,0.74283715
-0.04139479,0.97843385
0.00368031,1.08931881
0.05497649,1.03773443
0.12127970,0.82585367
0.16305858,0.52727368
0.19833291,0.13695606
0.20724621,-0.25689907
0.18735546,-0.61946496
0.14017325,-0.90099246
0.04439670,-1.07546900
-0.07574752,-1.12001684
-0.24206661,-1.04982537
-0.40490627,-0.84843094
-0.57847339,-0.59372214
-0.75202433,-0.31764055
-0.86897529,-0.08106870
-0.94680491,0.12229273
-0.95455326,0.19559632
-0.89916167,0.19530450
-0.75043717,0.09131627
-0.57893024,-0.10323419
-0.38455004,-0.32624897
-0.17178127,-0.56459017
-0.02456835,-0.80172008
0.12184945,-0.94525328
0.13110929,-1.03826253
0.09920789,-0.98847035
-0.02220125,-0.90931163
-0.18933028,-0.74410484
-0.39444297,-0.53450173
-0.61813364,-0.31081208
-0.78658943,-0.10683700
-0.93516301,0.02145333
-0.99696795,0.13837680
-0.98621312,0.15129681
-0.87440575,0.07828223
-0.71781837,-0.04521043
-0.52041853,-0.24384768
-0.30841869,-0.41881171
-0.07751063,-0.59782011
0.04779926,-0.77134697
0.13234545,-0.92286267
0.17111329,-1.03889485
0.15252279,-1.08334416
0.08981401,-1.11491816
-0.00033320,-1.11407219
-0.08546246,-1.04305650
-0.15673201,-1.00734208
-0.15731926,-0.92581627
-0.11894710,-0.81835335
-0.00670466,-0.71686048
0.14717901,-0.60288373
0.33311152,-0.47833396
0.55243774,-0.37339469
0.72763844,-0.26276418
0.86695825,-0.15865299
0.93152419,-0.09048379
0.93987551,-0.00680270
0.83297124,0.06010797
0.70451314,0.08875931
0.47914677,0.10549861
0.21883934,0.11211269
-0.07382216,0.07170461
-0.38126419,0.02392138
-0.66330734,-0.00878862
-0.90054659,-0.01776301
-1.08381900,-0.04286737
-1.22189434,-0.06541395
-1.32063776,-0.08669778
-1.33305928,-0.05575361
-1.28717465,-0.03443301
-1.18513295,-0.01412290
-1.04792806,0.00191982
-0.85767889,0.01968391
-0.63015024,0.02219235
-0.37798765,0.01520832
-0.13736585,0.03018646
0.12460547,0.01022463
0.37328734,-0.01717616
0.56042291,-0.02252562
0.74578097,-0.02604535
0.88882209,0.00188530
0.95805184,0.00500202
0.99422787,0.02678347
1.00910138,0.04360470
0.96154195,0.06122945
0.92521212,0.09415264
0.86442306,0.08979436
0.81219059,0.06377405
0.79567757,0.04910177
0.79467235,0.01482951
0.82748883,-0.05511557
0.85702619,-0.08188095
0.91670021,-0.09774397
0.96380184,-0.13218852
0.99875451,-0.11903050
0.97440835,-0.06556454
0.94406042,0.01080706
0.83978149,0.10415075
0.68309801,0.22790796
0.53817976,0.33931636
0.36406437,0.46548345
0.17413515,0.58167077
0.02944194,0.70187045
-0.08467483,0.80064040
-0.13806083,0.85869812
-0.10854721,0.87445086
0.00954394,0.86144964
0.15251830,0.81273433
0.33615529,0.70543534
0.54305782,0.58704768
0.73412334,0.40433905
0.85978044,0.22631333
0.95947091,0.02201028
0.99936564,-0.16644308
0.92587412,-0.37643241
0.83355773,-0.54128620
0.65784604,-0.69872577
0.47454531,-0.77911576
0.27611285,-0.83580771
0.07816595,-0.85928804
-0.08922807,-0.84146746
-0.24444367,-0.78546431
-0.32030433,-0.69861699
-0.40785639,-0.58996426
-0.44524853,-0.46818723
-0.48879708,-0.35812518
-0.53946899,-0.23611297
-0.61446481,-0.12842013
-0.72569368,-0.04218042
-0.85356309,0.01323527
-0.96737113,0.06570918
-1.10618062,0.10876016
-1.20268979,0.12436072
-1.27218069,0.10669090
-1.27473452,0.11063911
-1.15788215,0.03851945
-0.99193652,0.00677801
-0.72540220,-0.03159372
-0.41799650,-0.07811661
-0.04536465,-0.11810289
0.27725122,-0.13581191
0.59198136,-0.14893695
0.83317483,-0.11367128
0.95835809,-0.07526571
0.99188781,-0.03381447
0.90634980,0.05552316
0.68348411,0.11989392
0.40862683,0.22669805
0.04513128,0.26896464
-0.26931407,0.30085373
-0.58399732,0.26091517
-0.83704384,0.16516315
-0.97694139,0.08057828
-1.04880379,-0.12254295
-1.00055695,-0.34478032
-0.86703262,-0.54614335
-0.68207493,-0.74618669
-0.43962293,-0.93620544
-0.18248120,-1.03609806
-0.00539075,-1.04735442
0.16644067,-0.97864298
0.26258336,-0.79654270
0.30511153,-0.51166666
0.25549102,-0.21308147
0.15822540,0.12148791
0.07096469,0.45224833
-0.05350065,0.74103027
-0.11698494,0.89714843
-0.18574681,0.99520861
-0.15844450,0.97177661
-0.12943833,0.80468969
-0.05932117,0.52891014
0.04039260,0.20757933
0.13126741,-0.14994358
0.18284187,-0.50863450
0.20858250,-0.79043810
0.15987886,-0.99078324
0.07679142,-1.12762683
-0.07395508,-1.10732490
-0.26437362,-1.00735599
-0.46874253,-0.82749247
-0.65434605,-0.59363708
-0.80929597,-0.33589964
-0.90107733,-0.08860298
-0.95232296,0.13292236
-0.92532915,0.29329028
-0.81473113,0.39896946
-0.70134529,0.45878755
-0.53165336,0.49768027
-0.35001999,0.52810257
-0.19924010,0.54875091
-0.05471152,0.61829694
0.04043893,0.69695976
0.10519520,0.81794906
0.10509508,0.93321802
0.08229345,1.06522044
0.04456522,1.19612355
-0.01190124,1.25008235
-0.07004068,1.24238862
-0.10643069,1.16475017
-0.09505722,0.99186014
-0.08404477,0.72067138
-0.07505701,0.43841470
-0.01861057,0.08060957
0.03114486,-0.23594536
0.07456645,-0.56700587
0.09817790,-0.78271286
0.09498522,-0.92713025
0.07899061,-0.97772962
0.03863705,-0.87526559
-0.01115403,-0.72602444
-0.05120118,-0.45644680
-0.08597591,-0.13940071
-0.10977490,0.16469998
-0.13110288,0.46611379
-0.09467317,0.74387967
-0.04260380,0.92473214
0.02516341,1.03492590
0.12117665,1.07794300
0.24149804,0.99768868
0.34997108,0.87762192
0.47279329,0.70821778
0.61044984,0.46756605
0.73486685,0.25996978
0.83507110,0.00184068
0.89141784,-0.21078728
0.89564366,-0.40856930
0.89148137,-0.58284089
0.83143397,-0.71194721
0.71483774,-0.79362188
0.55304411,-0.83287667
0.32924827,-0.85965002
0.09685088,-0.84024231
-0.16093071,-0.76069976
-0.41432815,-0.70496053
-0.66552996,-0.59669295
-0.85221472,-0.49183625
-1.00478871,-0.37488273
-1.03662715,-0.24354111
-1.00463405,-0.15112650
-0.89562366,-0.05781359
-0.69542367,0.01771578
-0.45180352,0.07090058
-0.19296504,0.10245349
0.12137443,0.11647089
0.38101628,0.13286223
0.62241712,0.10531720
0.76732562,0.06930613
0.86153160,0.05472672
0.85486832,0.00454660
0.77226713,0.01195107
0.60442231,-0.00508028
0.37008445,-0.00606241
0.07946462,-0.02428404
-0.22531290,-0.03368495
-0.52853988,-0.02864572
-0.82126343,-0.05048154
-1.09209459,-0.05601985
-1.29348947,-0.06047633
-1.44962891,-0.05514710
-1.52480203,-0.08585199
-1.49944255,-0.09272861
-1.38622798,-0.08202776
-1.19067508,-0.07276809
-0.90430436,-0.07887403
-0.60180689,-0.05024580
-0.23132867,-0.02406854
0.14221880,-0.00459656
0.47707715,0.00769461
0.74956776,0.02160619
0.92554028,0.05446979
1.01091024,0.04763116
0.96175841,0.06345448
0.79315665,0.07807369
0.54129693,0.06616120
0.20897625,0.04491581
-0.13299005,0.03713435
-0.47463411,0.03766110
-0.77110691,0.03359628
-0.94867429,0.00978765
-1.02403162,-0.00159726
-0.94020492,-0.05459417
-0.73837673,-0.10445484
-0.44338428,-0.15340932
-0.10780066,-0.16144275
0.27576671,-0.18494563
0.58442153,-0.18233611
0.84862998,-0.11243663
1.02702398,-0.02939376
1.07766801,0.10945873
0.99109967,0.28182736
0.81386625,0.45920880
0.55502164,0.64915410
0.29388903,0.80978615
0.06883202,0.92927267
-0.12871222,0.98407650
-0.24464997,0.97526722
-0.24672884,0.88519586
-0.16431415,0.74793881
0.00675157,0.54791028
0.21634688,0.34498298
0.46695202,0.15371664
0.68176147,-0.01117599
0.86345803,-0.09568571
0.99252786,-0.08888958
1.00740791,0.00067689
0.99397061,0.16558390
0.84299731,0.38651320
0.65927615,0.61686453
0.44339638,0.85521534
0.23164778,1.00748659
0.01161791,1.09302157
-0.18603105,1.05085342
-0.28022243,0.88145769
-0.36643898,0.64606643
-0.37491856,0.27839629
-0.35108283,-0.04320753
-0.25339461,-0.43467351
-0.15413018,-0.72320495
-0.01496205,-0.94173786
0.12578123,-1.03899485
0.29146307,-1.03656726
0.43228020,-0.92575226
0.54111707,-0.69249043
0.65197691,-0.42806753
0.73599614,-0.17885756
0.81270345,0.07020548
0.83035994,0.21135324
0.83157163,0.28175024
0.81445116,0.21897348
0.73381986,0.08961158
0.64574057,-0.15632194
0.51663402,-0.40908312
0.41437418,-0.66885762
0.30050771,-0.88861383
0.17124577,-0.99792871
0.07943989,-1.00482003
-0.01955632,-0.91231337
-0.05490923,-0.72331852
-0.08694638,-0.45540411
-0.07940412,-0.10564422
-0.05671471,0.23223979
-0.04856061,0.55014963
-0.05713778,0.79331671
-0.06946483,0.95007096
-0.10728350,1.04729387
-0.15025252,1.02069351
-0.22292771,0.92726614
-0.34135743,0.73856270
-0.50166629,0.51896047
-0.60369631,0.28655731
-0.74135679,0.04544022
-0.88660746,-0.16185975
-0.97276660,-0.31976642
-1.03244466,-0.44008408
-1.07969275,-0.48983452
-1.10614152,-0.47017895
-1.06131481,-0.43088081
-1.03242123,-0.34638220
-0.93074230,-0.20671880
-0.81464850,-0.07466990
-0.71107458,0.12896399
-0.59280885,0.27574177
-0.45676457,0.47130900
-0.34239782,0.62571153
-0.24094269,0.71533579
-0.16847111,0.83764643
-0.11555586,0.86553262
-0.09520987,0.85911740
-0.10762841,0.81680403
-0.15143459,0.70256332
-0.22665567,0.58229838
-0.33420327,0.40904821
-0.44940941,0.25359160
-0.57306874,0.10714585
-0.70238583,-0.03671968
-0.82235568,-0.14358151
-0.95356972,-0.19089008
-1.03608539,-0.22724270
-1.09778464,-0.20237232
-1.13735371,-0.15415680
-1.11637232,-0.08787191
-1.07227727,-0.04409008
-0.96657465,-0.01723364
-0.85101620,-0.02909803
-0.72028248,-0.08534296
-0.54475094,-0.15312923
-0.36351810,-0.30067102
-0.22295735,-0.43783324
-0.07727593,-0.59743991
0.03255618,-0.73247066
0.08583486,-0.85580919
0.12658927,-0.90624665
0.08206618,-0.91569159
0.01640392,-0.87920311
-0.08247945,-0.79582532
-0.23848723,-0.66863955
-0.41399489,-0.47598013
-0.58069412,-0.34391209
-0.75020110,-0.16189791
-0.89275721,-0.02639083
-0.99352450,0.07607943
-1.07345425,0.14718912
-1.08863519,0.16649981
-1.07481428,0.16195798
-1.03709265,0.11247275
-0.95662342,0.06115392
-0.84512261,-0.04765828
-0.76930725,-0.15577191
-0.69910065,-0.26003251
-0.62196514,-0.35002753
-0.53226480,-0.47488967
-0.43865091,-0.55583032
-0.37026317,-0.65244648
-0.25266202,-0.69598044
-0.13674691,-0.74746270
0.01731625,-0.80227678
0.17290541,-0.79296206
0.38247733,-0.79838562
0.55687739,-0.74436520
0.73980174,-0.65128126
0.86031060,-0.50817544
0.95802489,-0.36610734
0.98659906,-0.15543894
0.94266209,0.06907414
0.84579462,0.29898002
0.68437052,0.52254799
0.49081669,0.72368128
0.31083949,0.86962757
0.11384548,0.99598644
-0.06241911,1.01588597
-0.15683686,0.98075870
-0.21787480,0.89392357
-0.21064665,0.70498992
-0.12235349,0.49305456
-0.04856421,0.22576925
0.09129791,-0.01373337
0.18061009,-0.28132278
0.24649132,-0.54400006
0.26456376,-0.73157395
0.21432911,-0.87062138
0.08361552,-0.94483372
-0.06879866,-0.94461499
-0.27787423,-0.88918215
-0.50510923,-0.79465557
-0.69060927,-0.62794780
-0.82732014,-0.45742245
-0.90985784,-0.27104877
-0.92271348,-0.09992857
-0.85772822,0.05668241
-0.67325218,0.19743811
-0.43263792,0.28620421
-0.14923584,0.34605696
0.15690813,0.34519274
0.45056330,0.30370348
0.70925255,0.23726813
0.91158590,0.10195555
1.02945096,0.00509446
1.10197233,-0.16952943
1.06686614,-0.31496835
0.96005397,-0.50636552
0.76657606,-0.65376334
0.56513538,-0.75628743
0.33066271,-0.83633295
0.05688638,-0.87211822
-0.19129622,-0.86255697
-0.40719132,-0.81395386
-0.57342258,-0.72665211
-0.74354527,-0.58410939
-0.82233239,-0.45884030
-0.87291983,-0.31685568
-0.86049287,-0.17533999
-0.79705456,-0.05566708
-0.67815281,0.03921137
-0.52689321,0.07880320
-0.35685397,0.10343181
-0.15150455,0.09285288
0.11223110,0.07408845
0.32909153,0.07740870
0.57264219,0.02892764
0.78891547,0.04261544
1.02129539,0.06617445
1.17951625,0.11794924
1.30421247,0.14860516
1.31487094,0.21535890
1.32517055,0.25130497
1.22528065,0.26909043
1.08278383,0.25420704
0.85302726,0.21606491
0.63602479,0.12239214
0.35804260,0.02856460
0.07124477,-0.09220407
-0.18958115,-0.19418231
-0.44342720,-0.24061243
-0.63897070,-0.29868953
-0.78228618,-0.26429922
-0.88208840,-0.18701248
-0.88051600,-0.05249797
-0.84699471,0.09065133
-0.78759521,0.31101708
-0.66196370,0.49812163
-0.52946817,0.66819636
-0.37531488,0.80495892
-0.24020185,0.89202241
-0.11045524,0.89367202
0.01788067,0.81624277
0.08500657,0.66680868
0.15493634,0.46780974
0.15762235,0.24050028
0.14894320,-0.05362030
0.15696520,-0.32547670
0.13028644,-0.57243235
0.10780875,-0.84500923
0.09546286,-1.05214974
0.06933131,-1.23251070
0.07691609,-1.33795979
0.08768339,-1.35722606
0.09365749,-1.34040008
0.12303331,-1.23142268
0.15571582,-1.08420729
0.15728270,-0.83655428
0.14296267,-0.62058674
0.12994688,-0.32434443
0.13853454,-0.03835875
0.08522761,0.26789462
0.03311769,0.51674545
-0.01879623,0.70562578
-0.09402589,0.84746385
-0.13425225,0.92041572
-0.22886748,0.89778654
-0.29068688,0.77795535
-0.38852231,0.63615197
-0.46422196,0.46970256
-0.56887075,0.24618464
-0.65671477,0.05604341
-0.74897499,-0.09758975
-0.83285586,-0.23803001
-0.90476347,-0.29346881
-0.96463616,-0.29175353
-0.97564373,-0.23515046
-1.01220966,-0.16668224
-0.98675905,-0.09166216
-0.94718456,-0.03687557
-0.88398040,0.00482543
-0.81776754,-0.02484063
-0.72414410,-0.09092904
-0.63552908,-0.20871644
-0.55061012,-0.35932232
-0.43027695,-0.55260065
-0.33018381,-0.72433950
-0.21616095,-0.84444095
-0.06558948,-0.92680016
0.08269612,-0.96310675
0.23749622,-0.91069805
0.40125825,-0.75968281
0.53792057,-0.60599056
0.69237886,-0.39249856
0.84877113,-0.16011039
0.90343325,0.03651034
0.95664581,0.16940870
0.92873360,0.25926434
0.86749416,0.25943523
0.74188978,0.17468701
0.60180868,0.05634695
0.43075831,-0.15117780
0.26466163,-0.36066024
0.12568617,-0.60355441
0.05001833,-0.79891101
0.00273244,-0.93532932
0.04135431,-1.02727203
0.12915357,-1.10932474
0.21122384,-1.10205132
0.30569408,-1.08002089
0.37858350,-1.01114399
0.39672806,-0.92323136
0.37655334,-0.84740199
0.30140280,-0.77724665
0.10932002,-0.70689419
-0.11461327,-0.64888186
-0.36541735,-0.56566244
-0.62985423,-0.50380066
-0.85124068,-0.43707081
-0.99045960,-0.37564591
-1.05520974,-0.26951027
-1.00130964,-0.17495328
-0.83973892,-0.08178707
-0.56918867,0.00943305
-0.25205689,0.08462750
0.10231774,0.15349383
0.45004779,0.20365996
0.72652430,0.20826919
0.91723788,0.17846822
1.00118882,0.14724218
0.95405757,0.07760909
0.77723680,0.03899705
0.51314527,-0.03202058
0.17373942,-0.06422003
-0.18184574,-0.07594305
-0.50244221,-0.12976020
-0.78688714,-0.09544306
-0.98390638,-0.09947415
-1.08137190,-0.07541801
-1.07644650,-0.01775362
-0.97017674,0.09207580
-0.79749202,0.17268984
-0.58611871,0.28320732
-0.37516253,0.42906327
-0.15953433,0.59566314
-0.01662573,0.76265640
0.08479619,0.94030063
0.11689291,1.11338213
0.09566216,1.21371916
0.02227802,1.31399162
-0.05057201,1.32662111
-0.11923140,1.26751825
-0.22526968,1.14831859
-0.26419742,0.91316206
-0.27465662,0.62717047
-0.23781674,0.33147923
-0.14616722,-0.01127770
-0.07449384,-0.34838680
0.02922994,-0.63065502
0.11253855,-0.79820229
0.19467942,-0.92105027
0.22930540,-0.92938751
0.26053611,-0.80461045
0.25820047,-0.61973929
0.17315408,-0.34576730
0.08543436,-0.06954665
0.02469101,0.24082612
-0.08022481,0.54156992
-0.14319800,0.76503559
-0.22991099,0.92185452
-0.29464480,0.95191760
-0.34366329,0.94832084
-0.38473091,0.84523495
-0.44811543,0.67636570
-0.51345059,0.45359825
-0.58649717,0.23569331
-0.68794817,-0.00005367
-0.77652192,-0.19515496
-0.90659275,-0.36435965
-0.99935835,-0.47671979
-1.07664200,-0.53549535
-1.14034395,-0.55067084
-1.15415944,-0.51811578
-1.12546689,-0.44630878
-1.02071707,-0.30240327
-0.87321440,-0.19348713
-0.67673653,-0.03784218
-0.43095214,0.09228595
-0.16708357,0.26140959
0.09289819,0.35905168
0.34243230,0.41909780
0.58669021,0.42912874
0.76674544,0.38736112
0.89130443,0.22967352
0.92565135,0.06749390
0.91536584,-0.15350216
0.85991569,-0.40594771
0.73822263,-0.62713599
0.57130528,-0.86600592
0.42945404,-0.99476909
0.24359463,-1.03468040
0.10497156,-0.98727880
0.00513508,-0.82952370
-0.07764373,-0.56584055
-0.16128573,-0.20568196
-0.17465342,0.17342899
-0.16891547,0.51627213
-0.13403314,0.81386761
-0.13287653,1.01481318
-0.10787051,1.05431044
-0.06958158,0.95108441
-0.08168108,0.74678725
-0.06957026,0.44078556
-0.09038866,0.04502712
-0.06790836,-0.32567370
-0.05639746,-0.68558239
0.00040198,-0.93583695
0.09653420,-1.07548652
0.19400620,-1.06779982
0.32454671,-0.93599942
0.46809201,-0.72129503
0.62201545,-0.41661519
0.76089345,-0.12124589
0.87093204,0.15042500
0.89489969,0.32750929
0.91954084,0.41524746
0.88491504,0.36584237
0.79140908,0.19831766
0.66995411,-0.06608506
0.52236180,-0.34277449
0.36857720,-0.63852723
0.23376880,-0.85836223
0.13338557,-0.99268530
0.07952593,-1.01803365
0.03324260,-0.92910034
0.04636173,-0.71825584
0.07608107,-0.43926931
0.12082890,-0.10541196
0.11819355,0.25276127
0.11470643,0.56777099
0.05712166,0.80133598
-0.06294811,0.96805708
-0.21808304,1.01576440
-0.40641260,0.95585935
-0.60553285,0.85139689
-0.78175392,0.64070765
-0.93617925,0.42577799
-1.02121324,0.16571338
-1.03915026,-0.05263823
-0.95056571,-0.24040952
-0.74796737,-0.36395136
-0.52699467,-0.46562030
-0.23980970,-0.49440848
0.09468428,-0.44378491
0.38263138,-0.35846451
0.64138538,-0.20956734
0.82127348,-0.05035259
0.92361395,0.16677496
0.93523351,0.40743834
0.84893635,0.59709882
0.71552984,0.79876444
0.52273686,0.93979675
0.31764025,1.05143713
0.08239629,1.09671118
-0.13197209,1.03907575
-0.25289961,0.91143935
-0.31158655,0.69462188
-0.35358690,0.39963843
-0.33659845,0.10669899
-0.24249335,-0.23971160
-0.14432096,-0.53176782
-0.02434279,-0.75793900
0.10980665,-0.89158114
0.22117402,-0.95402420
0.28198229,-0.86621995
0.33134740,-0.68405749
0.34515132,-0.41149588
0.30260895,-0.08486625
0.23373338,0.23596922
0.10633995,0.56199490
-0.01411482,0.81561710
-0.19316432,0.97882728
-0.33664644,1.01974958
-0.54332319,0.96590200
-0.69854566,0.81455684
-0.81978722,0.58854770
-0.90500346,0.34459474
-0.96524038,0.08807475
-0.94911194,-0.14585474
-0.87772240,-0.31500985
-0.74506778,-0.43637326
-0.53759039,-0.44665570
-0.29751929,-0.37256725
-0.02442962,-0.26965261
0.27047673,-0.12179186
0.51476458,0.04115763
0.74942328,0.18776958
